Index,0 [INT] [0x320],1 [UBYTE] [0x328],2 [USHORT] [0x324],3 [USHORT] [0x326],4 [STRING] [0x0],5 [STRING] [0x8],6 [STRING] [0x10],7 [STRING] [0x18],8 [STRING] [0x20],9 [STRING] [0x28],10 [STRING] [0x30],11 [STRING] [0x38],12 [STRING] [0x40],13 [STRING] [0x48],14 [STRING] [0x50],15 [STRING] [0x58],16 [STRING] [0x60],17 [STRING] [0x68],18 [STRING] [0x70],19 [STRING] [0x78],20 [STRING] [0x80],21 [STRING] [0x88],22 [STRING] [0x90],23 [STRING] [0x98],24 [STRING] [0xA0],25 [STRING] [0xA8],26 [STRING] [0xB0],27 [STRING] [0xB8],28 [STRING] [0xC0],29 [STRING] [0xC8],30 [STRING] [0xD0],31 [STRING] [0xD8],32 [STRING] [0xE0],33 [STRING] [0xE8],34 [STRING] [0xF0],35 [STRING] [0xF8],36 [STRING] [0x100],37 [STRING] [0x108],38 [STRING] [0x110],39 [STRING] [0x118],40 [STRING] [0x120],41 [STRING] [0x128],42 [STRING] [0x130],43 [STRING] [0x138],44 [STRING] [0x140],45 [STRING] [0x148],46 [STRING] [0x150],47 [STRING] [0x158],48 [STRING] [0x160],49 [STRING] [0x168],50 [STRING] [0x170],51 [STRING] [0x178],52 [STRING] [0x180],53 [STRING] [0x188],54 [STRING] [0x190],55 [STRING] [0x198],56 [STRING] [0x1A0],57 [STRING] [0x1A8],58 [STRING] [0x1B0],59 [STRING] [0x1B8],60 [STRING] [0x1C0],61 [STRING] [0x1C8],62 [STRING] [0x1D0],63 [STRING] [0x1D8],64 [STRING] [0x1E0],65 [STRING] [0x1E8],66 [STRING] [0x1F0],67 [STRING] [0x1F8],68 [STRING] [0x200],69 [STRING] [0x208],70 [STRING] [0x210],71 [STRING] [0x218],72 [STRING] [0x220],73 [STRING] [0x228],74 [STRING] [0x230],75 [STRING] [0x238],76 [STRING] [0x240],77 [STRING] [0x248],78 [STRING] [0x250],79 [STRING] [0x258],80 [STRING] [0x260],81 [STRING] [0x268],82 [STRING] [0x270],83 [STRING] [0x278],84 [STRING] [0x280],85 [STRING] [0x288],86 [STRING] [0x290],87 [STRING] [0x298],88 [STRING] [0x2A0],89 [STRING] [0x2A8],90 [STRING] [0x2B0],91 [STRING] [0x2B8],92 [STRING] [0x2C0],93 [STRING] [0x2C8],94 [STRING] [0x2D0],95 [STRING] [0x2D8],96 [STRING] [0x2E0],97 [STRING] [0x2E8],98 [STRING] [0x2F0],99 [STRING] [0x2F8],100 [STRING] [0x300],101 [STRING] [0x308],102 [STRING] [0x310],103 [STRING] [0x318],104 [UINT] [0x4],105 [UINT] [0xC],106 [UINT] [0x14],107 [UINT] [0x1C],108 [UINT] [0x24],109 [UINT] [0x2C],110 [UINT] [0x34],111 [UINT] [0x3C],112 [UINT] [0x44],113 [UINT] [0x4C],114 [UINT] [0x54],115 [UINT] [0x5C],116 [UINT] [0x64],117 [UINT] [0x6C],118 [UINT] [0x74],119 [UINT] [0x7C],120 [UINT] [0x84],121 [UINT] [0x8C],122 [UINT] [0x94],123 [UINT] [0x9C],124 [UINT] [0xA4],125 [UINT] [0xAC],126 [UINT] [0xB4],127 [UINT] [0xBC],128 [UINT] [0xC4],129 [UINT] [0xCC],130 [UINT] [0xD4],131 [UINT] [0xDC],132 [UINT] [0xE4],133 [UINT] [0xEC],134 [UINT] [0xF4],135 [UINT] [0xFC],136 [UINT] [0x104],137 [UINT] [0x10C],138 [UINT] [0x114],139 [UINT] [0x11C],140 [UINT] [0x124],141 [UINT] [0x12C],142 [UINT] [0x134],143 [UINT] [0x13C],144 [UINT] [0x144],145 [UINT] [0x14C],146 [UINT] [0x154],147 [UINT] [0x15C],148 [UINT] [0x164],149 [UINT] [0x16C],150 [UINT] [0x174],151 [UINT] [0x17C],152 [UINT] [0x184],153 [UINT] [0x18C],154 [UINT] [0x194],155 [UINT] [0x19C],156 [UINT] [0x1A4],157 [UINT] [0x1AC],158 [UINT] [0x1B4],159 [UINT] [0x1BC],160 [UINT] [0x1C4],161 [UINT] [0x1CC],162 [UINT] [0x1D4],163 [UINT] [0x1DC],164 [UINT] [0x1E4],165 [UINT] [0x1EC],166 [UINT] [0x1F4],167 [UINT] [0x1FC],168 [UINT] [0x204],169 [UINT] [0x20C],170 [UINT] [0x214],171 [UINT] [0x21C],172 [UINT] [0x224],173 [UINT] [0x22C],174 [UINT] [0x234],175 [UINT] [0x23C],176 [UINT] [0x244],177 [UINT] [0x24C],178 [UINT] [0x254],179 [UINT] [0x25C],180 [UINT] [0x264],181 [UINT] [0x26C],182 [UINT] [0x274],183 [UINT] [0x27C],184 [UINT] [0x284],185 [UINT] [0x28C],186 [UINT] [0x294],187 [UINT] [0x29C],188 [UINT] [0x2A4],189 [UINT] [0x2AC],190 [UINT] [0x2B4],191 [UINT] [0x2BC],192 [UINT] [0x2C4],193 [UINT] [0x2CC],194 [UINT] [0x2D4],195 [UINT] [0x2DC],196 [UINT] [0x2E4],197 [UINT] [0x2EC],198 [UINT] [0x2F4],199 [UINT] [0x2FC],200 [UINT] [0x304],201 [UINT] [0x30C],202 [UINT] [0x314],203 [UINT] [0x31C]
75,66615,1,30,34,"INIT_P_POP_RAYAO_01","INIT_P_POP_ARUN_01","INIT_POP_1_BOSS_TRANT_01","INIT_POP_1_RPT_01","INIT_POP_1_RPT_02","INIT_POP_1_RPT_03","INIT_POP_1_FLY_01","INIT_POP_1_FLY_02","INIT_POP_1_FLY_03","INIT_POP_1_FLY_04","INIT_POP_2_SLUG_01","INIT_POP_2_SLUG_02","INIT_POP_2_FLY_01","INIT_POP_2_FLY_02","INIT_POP_2_RPT_01","INIT_POP_2_SLUG_03","INIT_POP_3_WATER_ERMNT_01","INIT_POP_3_WATER_ERMNT_02","INIT_POP_3_FLY_01","INIT_POP_3_FLY_02","INIT_POP_3_RPT_01","INIT_POP_3_WATER_ERMNT_03","CUT_END_NCUT","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4293115,4293116,4293124,4293129,4293131,4293132,4293133,4293134,4293135,4293136,4293144,4293145,4293146,4293147,4293148,4293149,4293151,4293152,4293153,4293154,4293155,4293156,346,1007130,1007131,4322268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,66620,1,30,50,"INIT_P_POP_ATOWA_01","INIT_P_POP_RAYAO_01","INIT_P_POP_ARUN_01","INIT_P_POP_MOTHER_TREE_01","INIT_POP_1_TRENT_01","INIT_POP_1_TRENT_02","INIT_POP_1_TRENT_03","INIT_POP_1_CRAB_02","INIT_POP_1_CRAB_01","INIT_POP_1_CRAB_03","INIT_POP_2_TRENT_01","INIT_POP_2_TRENT_02","INIT_POP_2_TRENT_03","INIT_POP_2_OTYU_02","INIT_POP_2_OTYU_01","INIT_POP_2_OTYU_03","INIT_POP_3_TREE_ANGER_01","INIT_POP_3_TREE_ANGER_02","INIT_POP_3_TREE_ANGER_03","INIT_POP_3_TREE_ANGER_04","INIT_POP_3_TREE_ANGER_05","INIT_POP_3_TREE_ANGER_06","INIT_POP_3_TREE_ANGER_07","INIT_POP_3_TREE_ANGER_08","INIT_POP_3_TREE_ANGER_09","INIT_POP_3_TREE_ANGER_10","INIT_POP_3_TREE_ANGER_11","INIT_POP_3_TREE_ANGER_12","INIT_POP_3_TREE_ANGER_13","INIT_POP_3_TREE_ANGER_14","INIT_POP_3_TREE_ANGER_15","INIT_POP_3_TREE_ANGER_16","INIT_POP_3_TREE_ANGER_17","INIT_POP_3_TRENT_01","INIT_POP_3_TRENT_02","INIT_POP_3_TRENT_03","BNPC_BASE_TYPE_TRENT","BNPC_BASE_TYPE_OTYU","BNPC_BASE_TYPE_CRAB","BNPC_BASE_TYPE_ANGER","STATUS_CUSTOM_TREE_DOT1","STATUS_CUSTOM_TREE_DOT2","QIB_YELL_01","INIT_POP_KEEP_TARGETING","QIB_LOGMESSAGE_01","QIB_LOGMESSAGE_02","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4290072,4290082,4290083,4290091,4290093,4290094,4290095,4290106,4290109,4290111,4292762,4292763,4292764,4292765,4292766,4292767,4290117,4290118,4290120,4290121,4290122,4290123,4290124,4290126,4290127,4290128,4290129,4290130,4290132,4290133,4290134,4290136,4290137,4292906,4292907,4292908,1701,1703,1705,1704,34,35,1173,4306921,3210,3211,348,349,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,66624,1,30,49,"INIT_POP_1_BOSS_IKU_01","INIT_POP_1_WLF_01","INIT_POP_1_WLF_02","INIT_POP_2_IKE_LNC_001","INIT_POP_2_IKE_CNJ_001","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4298952,4298953,4298954,4298957,4298958,325,326,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,66626,1,30,50,"INIT_P_POP_JUANTEL_01","INIT_POP_1_BOSS_IKU_01","INIT_POP_1_WLF_01","INIT_POP_1_WLF_02","INIT_POP_1_WLF_03","INIT_POP_1_EXC_IKU_01","INIT_POP_1_LNC_IKU_01","INIT_POP_2_EXC_IKU_01","INIT_POP_2_WLF_01","INIT_POP_2_WLF_02","INIT_POP_3_GLA_IKU_01","INIT_POP_3_LNC_IKU_01","INIT_POP_3_WLF_01","INIT_POP_3_WLF_02","INIT_POP_3_WLF_03","CUT_START_NCUT","CUT_END_NCUT","INIT_ENPC_POP_JUANTEL","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4288553,4288578,4288585,4288586,4288587,4288588,4288589,4288556,4288557,4288558,4288595,4288596,4288592,4288593,4288594,327,328,4328411,3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,66627,1,30,34,"INIT_P_POP_MITRA_01","INIT_POP_1_BOSS_IFRIT_EGI_01","INIT_POP_2_FIRE_ELE_01","INIT_POP_2_FIRE_ELE_02","INIT_POP_2_FIRE_ELE_03","INIT_POP_3_ANCHOR_01","INIT_POP_3_ANCHOR_02","INIT_POP_3_ANCHOR_03","LOGMESSAGE_QIB_01","BNPC_BASE_TYPE_SPRIT","BNPC_BASE_TYPE_BOSS","CUT_START_NCUT","QIB_CHANNELING_FIRE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4300437,4300450,4300454,4300455,4300456,4300459,4300461,4300462,3222,1515,1513,350,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,66628,1,30,39,"INIT_POP_1_BOSS_TITAN_EGI_01","INIT_POP_1_EARTH_ELE_POP_01","INIT_POP_1_EARTH_ELE_POP_02","INIT_POP_1_EARTH_ELE_POP_03","INIT_POP_2_EARTH_GOLEM_POP_01","INIT_POP_2_EARTH_GOLEM_POP_02","INIT_POP_2_EARTH_GOLEM_POP_03","INIT_POP_2_EARTH_GOLEM_POP_04","INIT_POP_2_EARTH_GOLEM_POP_05","INIT_POP_2_EARTH_GOLEM_POP_06","INIT_POP_2_EARTH_GOLEM_POP_07","INIT_POP_2_EARTH_GOLEM_POP_08","INIT_POP_2_EARTH_GOLEM_POP_09","INIT_POP_3_TRISTAN_01","INIT_POP_3_BOSS_IFRIT_EGI_01","INIT_P_POP_MITRA_01","CUT_START_NCUT","CUT_INSART_NCUT","CUT_END_NCUT","BGM_TRISTAN_BATTLE","EOBJ_DAMAGE_RANGE_EARTH_01","EOBJ_DAMAGE_RANGE_EARTH_02","EOBJ_DAMAGE_RANGE_EARTH_03","EOBJ_DAMAGE_RANGE_EARTH_04","EOBJ_DAMAGE_RANGE_EARTH_05","EOBJ_DAMAGE_RANGE_EARTH_06","EOBJ_DAMAGE_RANGE_EARTH_07","EOBJ_DAMAGE_RANGE_EARTH_08","EOBJ_DAMAGE_RANGE_EARTH_09","STATUS_CUSTOM_EARTH_DOT","DEF_ACTION_EARTH_FURY","WARP_01","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4301700,4301671,4301672,4301673,4301681,4301682,4301686,4321624,4321625,4321626,4321627,4321628,4321629,4301698,4301699,4301637,351,352,353,37,4321459,4321585,4321586,4321587,4321588,4321589,4321590,4321591,4321623,46,1332,4329955,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,66631,1,30,49,"INIT_P_POP_MITRA_01","INIT_POP_1_BOSS_GARUDA_EGI_01","INIT_POP_2_GARUDA_FZR_POP_02","INIT_POP_2_GARUDA_FZR_POP_03","INIT_POP_2_GARUDA_FZR_POP_04","INIT_POP_1_BOSS_GARUDA_EGI_CHILD_A","INIT_POP_1_BOSS_GARUDA_EGI_CHILD_B","CUT_START_NCUT","DEF_ACTION_GARUDA_AIRIAL_SLASH","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4302425,4302448,4302452,4302454,4302455,4321859,4321860,354,794,3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,66632,1,30,50,"INIT_P_POP_MITRA_01","INIT_POP_1_TRISTAN_01","INIT_POP_1_BELIAS_EGI_01","INIT_POP_FIRE_SPRIT_01","DEF_ACTION_DARK_ABSORB","DEF_ACTION_MONSTER_SUMMON","QIB_LOG_MESSAGE_01","CUT_START_NCUT","CUT_END_NCUT","QIB_CHANNELING_DARK","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4302956,4302960,4302979,4328234,1348,1163,3227,355,356,1,3676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,66633,1,30,34,"INIT_P_POP_ARUKA_01","INIT_POP_1_THM_ZOKU_01","INIT_POP_1_LNC_ZOKU_01","INIT_POP_1_LNC_ZOKU_02","INIT_POP_2_EXC_ZOKU_01","INIT_POP_2_LNC_ZOKU_01","INIT_POP_2_THM_ZOKU_01","INIT_POP_3_LNC_ZOKU_01","INIT_POP_3_EXC_ZOKU_01","INIT_POP_3_GLA_ZOKU_01","POP_EVENT_RANGE_01","POP_EVENT_RANGE_02","POP_EVENT_RANGE_03","EOBJ_BOX","EVENT_ACTION_01","YELL_QIB_01","YELL_QIB_02","YELL_QIB_03","POP_RANGE_ALKAZOLKA_MOVE","CUT_END_NCUT","EOBJ_BOX_TARGET","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4304120,4304111,4304112,4304113,4304114,4304115,4304116,4304117,4304118,4304119,4304405,4304406,4304410,4305018,2,1246,1247,1248,4308993,357,4322850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,66635,1,30,44,"INIT_POP_1_BOSS_TONBELI_01","INIT_P_POP_ARUKA_01","INIT_POP_1_POISON_SLA_01","INIT_POP_1_POISON_SLA_02","INIT_POP_1_POISON_SLA_03","INIT_POP_1_PARAIS_SLA_01","INIT_POP_1_PARAIS_SLA_02","INIT_POP_1_PARAIS_SLA_03","INIT_POP_1_SICK_SLA_01","INIT_POP_2_POISON_SLA_01","INIT_POP_2_POISON_SLA_02","INIT_POP_2_PARAIS_SLA_01","INIT_POP_2_PARAIS_SLA_02","INIT_POP_2_SICK_SLA_01","CUT_START_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4303542,4303594,4303610,4303611,4303612,4303613,4303615,4303616,4303619,4303623,4303624,4303627,4303628,4303630,358,359,3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,66638,1,30,50,"INIT_ENPC_POP_1_EXC_A","INIT_ENPC_POP_1_EXC_B","INIT_POP_1_TONBELI_01","INIT_POP_1_TONBELI_02","INIT_POP_1_TONBELI_03","INIT_POP_1_TONBELI_04","INIT_POP_1_TONBELI_05","INIT_POP_1_KING_TONBELI_01","INIT_POP_2_TONBELI_01","INIT_POP_2_TONBELI_02","INIT_POP_2_BOSS_TONBELI_01","INIT_POP_3_TONBELI_01","INIT_POP_3_TONBELI_02","INIT_POP_3_KING_TONBELI_01","INIT_POP_4_TONBELI_01","INIT_POP_4_TONBELI_02","INIT_POP_4_BELZBB_01","INIT_POP_4_KING_TONBELI_01","POP_RANGE_ENEMY_MOVE_01","POP_EVENT_RANGE_01","POP_EVENT_RANGE_02","POP_EVENT_RANGE_03","INIT_P_POP_ARUKA_01","INIT_P_POP_ARUKA_02","INIT_P_POP_BOSS_TONBELI_01","INIT_P_POP_TONBELI_URAMI_01","WARP_01","QIB_YELL_03","QIB_YELL_04","QIB_YELL_07","QIB_YELL_08","QIB_YELL_09","QIB_YELL_10","DEF_ACTION_TONBELI_CURSE","LOGMESSAGE_QIB_01","DEF_ACTION_MONSTER_SUMMON","DEF_ACTION_MINNANO_URAMI","DEF_ACTION_ENCOURAGEMENT","DEF_ACTION_CURE","DEF_ACTION_FIGIC","CUT_START_NCUT","CUT_INSART_NCUT","CUT_END_NCUT","JOB_STORY_MES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4305701,4305703,4305708,4305709,4305710,4305712,4305713,4305715,4305752,4305753,4305761,4305764,4305765,4305766,4305771,4305772,4305777,4305779,4305782,4306023,4306025,4306027,4305636,4306047,4306053,4306152,4306049,1305,1306,1317,1318,1319,1320,946,3224,867,1327,185,120,190,360,361,362,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,66503,1,30,46,"INIT_POP_1_LNC_01","INIT_POP_1_LNC_02","INIT_POP_1_THM_01","INIT_POP_1_EXC_01","INIT_POP_1_EXC_02","INIT_POP_1_SEI_01","INIT_POP_2_LNC_01","INIT_POP_2_THM_01","INIT_POP_2_EXC_01","INIT_POP_3_SKE_01","INIT_POP_3_SKE_02","INIT_POP_3_LNC_01","INIT_POP_3_EXC_01","INIT_POP_4_LNC_01","INIT_POP_4_THM_01","INIT_POP_4_EXC_01","INIT_POP_5_THM_01","INIT_POP_5_LNC_02","INIT_POP_5_SKE_01","DEF_ACTION_CHARM_SONG","QIB_YELL_01","QIB_YELL_02","QIB_YELL_03","QIB_YELL_04","INIT_POP_SONG_BALL_A","INIT_POP_SONG_BALL_A_2","INIT_POP_SONG_BALL_B","BNPC_TYPE_SONG_BALL_A","BNPC_TYPE_SONG_BALL_B","INIT_P_POP_KEEP_TARGETING","LOC_ACTOR0","LOC_ACTOR1","LOC_POS_ACTOR0","LOC_POS_ACTOR1","LOC_POS_ACTOR2","LOC_POS_CAM1","LOC_FACE0","LOC_FACE1","LOC_BGM1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4294343,4294344,4294345,4294347,4294348,4294351,4294439,4294440,4294441,4294750,4294751,4294752,4294754,4294755,4294756,4294758,4294763,4294764,4294766,1329,1321,1342,1343,1344,4317589,4317648,4317650,1633,1634,4317701,1007700,1002236,4334457,4334458,4334459,4334460,604,619,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,852276,1,30,50,"INIT_POP_1_CHM_01","INIT_POP_THUNDER_BALL","INIT_POP_THUNDER_BALL_BIG","EOBJ_DAMAGE_RANGE_NORMAL","EOBJ_DAMAGE_RANGE_BIG","STATUS_CUSTOM_BLIZZARD_CANON_RANGE","DEF_ACTION_BLIZZARD_CANON","DEF_ACTION_BLIZZARD_CANON_ICE_STANCE","DEF_CHIMERA_FREEZE_ROAR_ICE_STANCE","DEF_ACTION_SUMMON_THUNDER_BALL","DEF_ACTION_SUMMON_THUNDER_BALL_BIG","BNPC_STATE_CHIMERA_BLIZZARD","BNPC_STATE_CHIMERA_THUNDER","DEF_ACTION_STAT_THUNDER","DEF_ACTION_STAT_BLIZZARD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4298779,4322336,4322337,4322342,4322343,42,1106,1339,1285,1107,1340,14,15,1283,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,852277,2,30,50,"INIT_POP_1_HYD_01","INIT_POP_WYBARN_01","INIT_POP_WYBARN_02","INIT_POP_WYBARN_03","INIT_POP_CENTER_OF_ROOM","BNPC_DAMAGE_RANGE_FIRE","BNPC_DAMAGE_RANGE_ICE","STATUS_CUSTOM_DAMAGE_RANGE_FIRE","STATUS_CUSTOM_DAMAGE_RANGE_ICE","DEF_ACTION_HYDRA_FIRE_BALL","DEF_ACTION_HYDRA_ICE_BALL","DEF_ACTION_HYDRA_FEAR_BREATH","QIB_LOGMESSAGE_01","DEF_ACTION_BRAVE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4297305,4301722,4301723,4301725,4301811,4309916,4309918,26,25,685,687,1280,3228,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
