Index,0 [INT] [0x0],1 [UBYTE] [0x40],2 [INT] [0x4],3 [UBYTE] [0x41],4 [INT] [0x8],5 [UBYTE] [0x42],6 [INT] [0xC],7 [UBYTE] [0x43],8 [INT] [0x10],9 [UBYTE] [0x44],10 [INT] [0x14],11 [UBYTE] [0x45],12 [INT] [0x18],13 [UBYTE] [0x46],14 [INT] [0x1C],15 [UBYTE] [0x47],16 [INT] [0x20],17 [UBYTE] [0x48],18 [INT] [0x24],19 [UBYTE] [0x49],20 [INT] [0x28],21 [UBYTE] [0x4A],22 [INT] [0x2C],23 [UBYTE] [0x4B],24 [UBYTE] [0x4C],25 [USHORT] [0x30],26 [BOOL] [0x4D],27 [USHORT] [0x32],28 [USHORT] [0x34],29 [USHORT] [0x36],30 [USHORT] [0x38],31 [USHORT] [0x3A],32 [USHORT] [0x3C],33 [USHORT] [0x3E],34 [BOOL] [0x4E],35 [BOOL] [0x4F]
167,1,49,2556,1,5059,1,5376,1,5282,1,5436,1,5322,1,0,0,0,0,0,0,0,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
168,1,49,1663,1,5059,2,5374,1,5505,1,5465,1,0,0,0,0,0,0,0,0,0,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
169,1,49,1733,1,5074,1,5059,1,5374,1,5505,1,5063,1,0,0,0,0,0,0,0,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
170,2,1,5056,1,5106,2,5107,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
171,2,2,5091,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
172,2,2,5081,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
173,2,3,5071,1,5056,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
174,2,3,2468,1,5071,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
175,2,4,2494,1,5071,1,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
176,2,5,2226,1,5071,2,5361,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
177,2,6,3011,1,5081,3,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
178,2,7,3767,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
179,2,8,2656,1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
180,2,8,2662,1,5071,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
181,2,9,3540,1,5071,1,5091,1,5275,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
182,2,9,2469,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
183,2,10,2664,1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
184,2,10,2230,1,5071,2,5091,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
185,2,11,2495,1,5071,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
186,2,11,3972,1,5071,2,5276,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
187,2,12,3026,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
188,2,12,2673,1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
189,2,13,5057,1,5111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
190,2,13,3775,1,5071,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
191,2,14,5092,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
192,2,14,5072,1,5057,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
193,2,14,3544,1,5071,2,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
194,2,15,5082,1,5057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,false,50,100,58,0,0,0,0,true,true
195,2,15,2231,1,5071,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
196,2,15,2496,1,5072,1,5364,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
197,2,15,2470,1,2469,1,5091,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,150,75,100,0,0,0,0,false,true
198,2,16,2680,1,2664,1,5062,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,150,75,100,0,0,0,0,false,true
199,2,16,3550,1,3540,1,5091,1,5275,1,5063,1,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,150,75,100,0,0,0,0,false,true
200,2,17,2236,1,5072,2,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
201,2,18,2471,1,5072,1,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
202,2,18,2497,1,5072,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
203,2,19,3793,1,5072,2,5081,1,5276,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
204,2,19,2708,1,5072,1,5057,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
205,2,19,3985,1,5072,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
206,2,20,3563,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
207,2,20,3045,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
208,2,20,2712,1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,100,100,100,0,0,0,0,true,true
209,2,20,2239,1,2231,1,5056,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,true,150,75,100,0,0,0,0,false,true
210,2,21,3557,1,5072,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
211,2,21,2241,1,5072,2,5998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
212,2,22,2723,1,5072,2,5092,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
213,2,22,3802,1,5057,1,5277,1,5319,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
214,2,23,2472,1,5072,1,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
215,2,23,3804,1,5072,2,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
216,2,23,3574,1,5072,1,5057,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
217,2,23,3057,1,5072,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
218,2,23,2498,1,5072,1,5368,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,true,100,100,100,0,0,0,0,true,true
219,2,24,2725,1,2708,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,150,75,100,0,0,0,0,false,true
220,2,24,2242,1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,100,100,100,0,0,0,0,true,true
221,2,24,3998,1,5072,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,100,100,100,0,0,0,0,true,true
222,2,25,3068,1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,100,100,100,0,0,0,0,true,true
223,2,25,3579,1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,100,100,100,0,0,0,0,true,true
224,2,25,3352,1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,100,100,100,0,0,0,0,true,true
225,2,26,5058,1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-1,0,0,0,false,50,100,58,0,0,0,0,true,true
226,2,26,2473,1,2472,1,5092,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,true,150,75,100,0,0,0,0,false,true
227,2,27,5073,1,5058,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,0,0,0,false,50,100,58,0,0,0,0,true,true
228,2,27,5093,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,0,0,0,false,50,100,58,0,0,0,0,true,true
229,2,27,2248,1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
230,2,27,2499,1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
231,2,28,5083,1,5058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,-1,0,0,0,false,50,100,58,0,0,0,0,true,true
232,2,28,4007,1,5073,2,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
233,2,28,3096,1,5083,3,5326,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
234,2,29,2753,1,5072,1,5058,1,5093,1,5073,1,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
235,2,29,2474,1,5073,1,5093,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
236,2,29,2500,1,5073,1,5367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,0,0,true,100,100,100,0,0,0,0,true,true
237,2,30,3599,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
238,2,30,3102,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
239,2,30,3825,1,5073,2,5083,1,5280,1,5063,1,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
240,2,30,2755,1,5073,2,5082,1,5063,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
241,2,30,3833,1,5073,1,5277,1,5320,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
242,2,31,3586,1,5073,1,5277,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
243,2,31,4009,1,5073,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
244,2,31,2257,1,5073,1,5058,2,5371,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
245,2,31,2765,1,5073,2,5093,1,5280,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
246,2,32,3835,1,5073,2,5058,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
247,2,32,3605,1,5073,1,5058,1,5280,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
248,2,32,3118,1,5073,1,5277,2,5064,1,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,true,100,100,100,0,0,0,0,true,true
249,2,33,2260,1,2239,1,5064,1,5092,1,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,150,75,100,0,0,0,0,false,true
250,2,33,2501,1,5073,1,5371,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
251,2,34,2475,1,5073,1,5093,1,5064,1,5198,1,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
252,2,34,4024,1,5073,3,5277,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
253,2,34,3127,1,5073,4,5063,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
254,2,34,3614,1,5073,3,5083,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
255,2,34,2262,1,2242,1,5092,2,5280,1,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,150,75,100,0,0,0,0,false,true
256,2,35,3386,1,5058,3,5083,2,5282,1,0,0,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
257,2,35,3847,1,5282,1,5073,1,5093,1,5318,1,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
258,2,35,2786,1,5072,1,5073,1,5093,1,5058,1,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
259,2,35,3619,1,5072,1,5073,1,5093,1,5282,1,0,0,0,0,0,0,0,0,1,4,3,3,0,0,true,100,100,100,0,0,0,0,true,true
260,2,36,5065,1,5114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
261,2,36,2502,1,5073,1,5373,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,true,100,100,100,0,0,0,0,true,true
262,2,37,5089,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
263,2,37,5099,1,5065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
264,2,37,2268,1,5073,1,5093,1,5057,2,5998,1,0,0,0,0,0,0,0,0,1,4,3,4,0,0,true,100,100,100,0,0,0,0,true,true
265,2,38,5079,1,5065,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
266,2,40,3142,1,5436,1,5282,2,5058,1,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,true,100,100,100,0,0,0,0,true,true
267,2,40,2802,1,5079,2,5099,1,5282,1,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,true,100,100,100,0,0,0,0,true,true
268,2,40,2476,1,5079,1,5099,1,5058,1,5201,1,0,0,0,0,0,0,0,0,1,5,3,4,0,0,true,100,100,100,0,0,0,0,true,true
269,2,41,3858,1,5079,1,5282,1,5065,1,5321,1,0,0,0,0,0,0,0,0,1,5,3,4,0,0,true,100,100,100,0,0,0,0,true,true
270,2,41,2817,1,5073,1,5079,1,5099,1,5065,1,0,0,0,0,0,0,0,0,1,5,3,4,0,0,true,100,100,100,0,0,0,0,true,true
271,2,42,3861,1,5284,1,5079,1,5099,1,5056,1,5321,1,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
272,2,42,2819,1,5079,1,5099,1,5277,1,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
273,2,42,5059,1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
274,2,41,3623,1,5079,1,5282,1,5284,1,0,0,0,0,0,0,0,0,0,0,1,5,3,4,0,0,true,100,100,100,0,0,0,0,true,true
275,2,42,3868,1,5079,1,5089,2,5277,1,5321,1,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
276,2,42,2827,1,5079,1,5089,2,5277,1,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
277,2,42,3174,1,5089,3,5328,1,5073,1,5277,1,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
278,2,43,5074,1,5059,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
279,2,43,5084,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
280,2,43,3642,1,5073,1,5079,1,5099,1,5284,1,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
281,2,43,2503,1,5074,1,5374,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
282,2,44,5094,1,5059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-1,0,0,0,false,50,100,50,0,0,0,0,true,true
283,2,44,2830,1,2802,1,5099,1,5284,1,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,150,75,100,0,0,0,0,false,true
284,2,44,3654,1,5074,2,5282,1,5285,1,0,0,0,0,0,0,0,0,0,0,1,5,3,5,0,0,true,100,100,100,0,0,0,0,true,true
285,2,45,3883,1,5074,1,5285,1,5059,1,5322,1,0,0,0,0,0,0,0,0,1,6,3,5,0,0,true,100,100,100,0,0,0,0,true,true
286,2,45,2850,1,5074,2,5094,1,5285,1,0,0,0,0,0,0,0,0,0,0,1,6,3,5,0,0,true,100,100,100,0,0,0,0,true,true
287,2,45,3183,1,5458,1,5282,1,5285,1,5059,1,0,0,0,0,0,0,0,0,1,6,3,5,0,0,true,100,100,100,0,0,0,0,true,true
288,2,46,2859,1,5073,1,5074,1,5094,1,5059,1,0,0,0,0,0,0,0,0,1,6,3,5,0,0,true,100,100,100,0,0,0,0,true,true
289,2,46,3887,1,5285,1,5074,1,5094,1,5063,1,5322,1,0,0,0,0,0,0,1,6,3,5,0,0,true,100,100,100,0,0,0,0,true,true
290,2,48,3670,1,5073,1,5074,1,5094,1,5285,1,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
291,2,49,2861,1,5074,2,5094,1,5282,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
292,2,50,2294,1,5074,3,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
293,2,50,3906,1,5074,1,5084,2,5282,1,5322,1,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
294,2,50,2884,1,5074,1,5084,2,5282,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
295,2,50,3203,1,5084,3,5329,1,5079,1,5282,1,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
296,2,50,2478,1,5074,1,5094,1,5057,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
297,2,50,3692,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
298,2,50,3209,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
299,2,50,3912,1,5074,2,5084,1,5282,1,5066,1,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
300,2,50,2889,1,5074,2,5089,1,5066,1,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
301,2,50,4059,1,5074,2,5282,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,6,0,0,true,100,100,100,0,0,0,0,true,true
302,4,1,5275,1,5291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
303,4,1,2631,1,5275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
304,4,2,3740,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
305,4,2,3516,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
306,4,3,3960,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
307,4,3,3741,1,5275,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
308,4,3,3959,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
309,4,4,3530,1,5275,2,5091,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
310,4,4,3761,1,5275,1,5318,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
311,4,4,2653,1,5275,1,5318,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
312,4,4,3962,1,5275,1,5056,1,5318,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
313,4,5,3762,1,5275,1,5056,1,5318,1,5510,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
314,4,5,4304,1,5275,1,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
315,4,5,3310,1,5275,2,5324,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
316,4,6,3531,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
317,4,6,3766,1,5275,1,5324,1,5318,1,5510,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
318,4,6,3535,1,5275,1,5056,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
319,4,6,3534,1,5275,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
320,4,7,1682,1,5275,2,5056,1,5324,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
321,4,7,4092,1,5275,1,5503,1,5432,2,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
322,4,8,5276,1,5292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,false,50,100,67,0,0,0,0,true,true
323,4,8,3764,1,5275,1,5361,1,5318,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
324,4,8,2654,1,5275,1,5276,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
325,4,8,3765,1,5275,2,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
326,4,9,3768,1,5276,1,5324,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
327,4,9,3536,1,5276,2,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
328,4,9,3769,1,5276,1,5324,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
329,4,10,3016,1,5276,3,5318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
330,4,10,3966,1,5276,1,5056,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
331,4,10,3537,1,5276,1,5319,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
332,4,11,3965,1,5276,1,5324,1,5056,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
333,4,11,2660,1,5276,1,5056,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
334,4,11,3771,1,5276,1,5319,1,5510,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
335,4,12,3770,1,5276,1,5319,1,5324,1,5510,1,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
336,4,12,3017,1,5276,1,5275,1,5056,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
337,4,12,3968,1,5276,1,5062,1,5333,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
338,4,13,2229,1,5275,2,5364,1,5091,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
339,4,13,3967,1,5276,1,5275,1,5062,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,true,100,100,100,0,0,0,0,true,true
