Index,0 Name [0x0],1 Description [0x4],2 Icon [0x8],3 Category (ActionCategory) [0x1C],4 Start Timeline (ActionTimeline) [0xA],5 [UBYTE] [0x1D],6 End Timeline (ActionTimeline) [0x1A],7 [USHORT] [0xC],8 [UBYTE] [0x1E],9 [BYTE] [0x2C],10 [UBYTE] [0x1F],11 [BYTE] [0x2D],12 [BBOOL] [0x30],13 [BBOOL] [0x30],14 [BBOOL] [0x30],15 [BBOOL] [0x30],16 [BBOOL] [0x30],17 [BBOOL] [0x30],18 [BBOOL] [0x30],19 [BBOOL] [0x30],20 [BBOOL] [0x31],21 [BYTE] [0x2E],22 [BBOOL] [0x31],23 [BBOOL] [0x31],24 [UBYTE] [0x20],25 [UBYTE] [0x21],26 [UBYTE] [0x22],27 [BBOOL] [0x31],28 [UBYTE] [0x23],29 [USHORT] [0xE],30 [UBYTE] [0x24],31 [USHORT] [0x10],32 [USHORT] [0x12],33 [BBOOL] [0x31],34 [USHORT] [0x14],35 [USHORT] [0x16],36 [UBYTE] [0x25],37 [BYTE] [0x2F],38 [UBYTE] [0x26],39 [UBYTE] [0x27],40 [USHORT] [0x18],41 [UBYTE] [0x28],42 [UBYTE] [0x29],43 [UBYTE] [0x2A],44 [BBOOL] [0x31],45 [BBOOL] [0x31],46 [UBYTE] [0x2B],47 [BBOOL] [0x31],48 [BBOOL] [0x32],49 [BBOOL] [0x32],50 [BBOOL] [0x32],51 [BBOOL] [0x32],52 [BBOOL] [0x32],53 [BBOOL] [0x32],54 [BBOOL] [0x32],55 [BBOOL] [0x32]
55,"飘羽步","一定时间内，自身的回避力提高<if(PLYR: 73 >= 15 ) {<if(PLYR: 69 == 3 ) { 26 } else {<if(PLYR: 69 == 21 ) { 26 } else { 16 }>}>} else { 16 }>%<br><color?>持续时间：</color>15秒",302,4,0,0,389,1875,0,2,4,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,900,8,0,0,0,0,0,40,1,false,false,0,false,false,false,true,true,true,false,false,true
56,"崩拳","对目标发动物理攻击　<color?>威力：</color>140<br><color?>侧面攻击威力：</color>180<br><color?>追加效果：</color><color #FF7B1A>魔猿身形</color>　<color?>持续时间：</color>10秒<br><color?>追加效果：</color><color #FF7B1A>疾风迅雷</color>　<color?>持续时间：</color>12秒<br><color?>疾风迅雷效果：</color>攻击伤害提高9%，攻击速度提高5%<br><color?>发动条件：</color><color #FF7B1A>“猛豹身形”</color>效果中",310,3,0,0,336,1875,0,2,6,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,50,32,109,0,false,0,25,58,-1,7,0,0,0,41,2,false,false,0,false,false,false,true,true,true,false,false,true
57,"内丹","恢复自身体力　<color?>恢复力：</color><if(PLYR: 73 >= 33 ) {<if(PLYR: 69 == 3 ) {} else { 2 }>} else {}><br>恢复力与当前物理攻击力相关",301,4,0,0,390,1875,0,2,8,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,1200,9,0,0,0,0,0,40,1,false,false,0,false,false,false,true,true,true,false,false,true
58,"闪身拳","对目标发动物理攻击　<color?>威力：</color>170<br><color?>追加效果：</color>减速20%　<color?>持续时间：</color>12秒<br><color?>发动条件：</color>回避之后",303,3,0,0,331,1875,207,2,10,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,40,4,0,0,true,0,25,58,-1,7,0,0,0,42,2,false,false,0,false,false,false,true,true,true,false,false,true
59,"发劲","一定时间内，自身的暴击发动率提高<if(PLYR: 73 >= 37 ) {<if(PLYR: 69 == 3 ) { 31 } else {<if(PLYR: 69 == 21 ) { 31 } else { 11 }>}>} else { 11 }>%<br><color?>持续时间：</color>15秒",312,4,0,0,391,1875,0,2,12,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,600,4,0,0,0,0,0,40,1,false,false,0,false,false,false,true,true,true,false,false,true
60,"金刚体势","令自身受到的伤害减少10%<br>再次发动时则取消该状态　<color?>持续时间：</color>永久<br>无法与<color #FF7B1A>“红莲体势”</color><color #FF7B1A>“疾风体势”</color>同时使用<br>与<color #FF7B1A>“红莲体势”</color><color #FF7B1A>“疾风体势”</color>共享复唱时间",306,4,0,0,392,1875,0,2,22,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,30,1,0,0,0,104,0,41,1,false,false,0,false,false,false,true,true,true,false,false,true
61,"双掌打","对目标发动物理攻击　<color?>威力：</color>100<br><color?>侧面攻击威力：</color>140<br><color?>追加效果：</color>伤害提升<if(PLYR: 73 >= 29 ) {<if(PLYR: 69 == 3 ) { 11 } else {<if(PLYR: 69 == 21 ) { 11 } else { 6 }>}>} else { 6 }>%　<color?>持续时间：</color>15秒<br><color?>追加效果：</color><color #FF7B1A>猛豹身形</color>　<color?>持续时间：</color>10秒<br><color?>发动条件：</color><color #FF7B1A>“盗龙身形”</color>效果中",313,3,0,0,337,1875,0,2,18,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,32,108,0,false,0,25,58,-1,7,0,0,0,41,2,false,false,0,false,false,false,true,true,true,false,false,true
62,"破坏神冲","对自身周围的敌人发动范围物理攻击　<color?>威力：</color>50<br><color?>“魔猿身形”中追加效果：</color>沉默　<color?>持续时间：</color>1秒<br><color?>追加效果：</color><color #FF7B1A>“盗龙身形”</color>　<color?>持续时间：</color>10秒<br>",315,3,0,0,395,1875,0,2,26,0,true,false,false,false,false,false,false,false,false,0,true,true,2,5,0,true,5,130,0,0,0,false,0,25,58,-1,7,0,0,0,41,2,false,false,0,false,false,false,true,true,true,false,false,true
63,"红莲体势","令自身攻击造成的伤害提高5%<br>再次发动时则取消该状态　<color?>持续时间：</color>永久<br>无法与<color #FF7B1A>“金刚体势”</color><color #FF7B1A>“疾风体势”</color>同时使用<br>与<color #FF7B1A>“金刚体势”</color><color #FF7B1A>“疾风体势”</color>共享复唱时间",305,4,0,0,393,1875,0,20,40,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,30,1,0,0,0,103,38,21,1,false,false,0,false,false,false,true,true,true,false,false,true
64,"铁山靠","对目标发动物理攻击　<color?>威力：</color>150<br><color?>追加效果：</color>眩晕　<color?>持续时间：</color>4秒<br><color?>※对战区域内的持续时间：</color>3秒",3105,4,0,0,341,1888,0,2,38,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,600,5,-1,7,0,0,0,41,2,false,false,0,false,false,false,true,true,true,false,false,true
65,"真言","一定时间内，自身与周围队员所受的治疗魔法效果提高<if(PLYR: 73 >= 49 ) {<if(PLYR: 69 == 3 ) { 21 } else {<if(PLYR: 69 == 21 ) { 21 } else { 6 }>}>} else { 6 }>%<br><color?>持续时间：</color>15秒",316,4,0,0,396,1922,0,2,42,0,true,false,false,false,false,false,false,false,false,0,true,false,2,7,0,false,0,0,0,0,0,true,0,1200,10,0,0,0,0,0,40,1,false,false,0,false,false,false,true,true,true,false,false,true
66,"破碎拳","对目标发动物理攻击　<color?>威力：</color>30<br><color?>背面攻击威力：</color>70<br><color?>追加效果：</color>持续伤害　<color?>威力：</color>40　<color?>持续时间：</color>18秒<br><color?>追加效果：</color><color #FF7B1A>魔猿身形</color>　<color?>持续时间：</color>10秒<br><color?>追加效果：</color><color #FF7B1A>疾风迅雷</color>　<color?>持续时间：</color>12秒<br><color?>疾风迅雷效果：</color>攻击伤害提高9%，攻击速度提高5%<br><color?>发动条件：</color><color #FF7B1A>“猛豹身形”</color>效果中",304,3,0,0,342,1875,0,2,30,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,50,32,109,0,false,0,25,58,-1,7,0,0,77,41,2,false,false,0,false,false,false,true,true,true,false,false,true
67,"空鸣拳","向目标所在方向发出直线范围攻击　<color?>威力：</color>170",307,4,0,0,398,1889,0,2,46,10,false,false,false,true,false,false,false,false,false,0,true,true,4,10,2,true,0,0,0,0,0,true,0,600,6,-1,7,0,0,0,41,2,false,false,0,false,false,false,true,true,true,false,false,true
68,"秘孔拳","对目标发动物理攻击　<color?>威力：</color>20<br><color?>追加效果：</color>持续伤害　<color?>威力：</color>25　<color?>持续时间：</color>30秒",311,3,0,0,338,1875,0,2,15,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,80,0,0,0,false,0,25,58,-1,7,0,0,76,41,2,false,false,0,false,false,false,true,true,true,false,false,true
69,"震脚","一定时间内可以无视身形要求发动战技<br><color?>持续时间：</color>10秒",317,4,0,0,399,1875,0,2,50,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,1800,11,0,0,0,0,0,41,1,false,false,0,false,false,false,true,true,true,false,false,true
70,"地烈劲","向目标所在方向发出扇形范围物理攻击　<color?>威力：</color>130<br><color?>追加效果：</color><color #FF7B1A>魔猿身形</color>　<color?>持续时间：</color>10秒<br><color?>追加效果：</color><color #FF7B1A>疾风迅雷</color>　<color?>持续时间：</color>12秒<br><color?>疾风迅雷效果：</color>攻击伤害提高9%，攻击速度提高5%<br><color?>发动条件：</color><color #FF7B1A>“猛豹身形”</color>效果中",3104,3,0,0,340,1875,0,20,30,5,false,false,false,true,false,false,false,false,false,0,true,true,3,5,0,true,5,120,32,109,0,false,0,25,58,-1,7,0,0,36,21,2,false,false,0,false,false,false,true,true,true,false,false,true
71,"罗刹冲","冲向目标并发动物理攻击　<color?>威力：</color>100<br><color?>追加效果：</color>眩晕　<color?>持续时间：</color>2秒<br><color?>发动条件：</color>与目标距离10米以上<br>“止步”状态下无法发动",3101,4,0,0,394,1875,0,20,35,20,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,37,0,0,true,0,300,3,-1,7,0,0,37,21,2,false,true,0,false,false,true,true,true,true,false,false,true
72,"短劲","对目标发动物理攻击　<color?>威力：</color>120<br><color?>追加效果：</color>打消目标一种强化状态<br><color?>追加效果：</color><color #FF7B1A>猛豹身形</color>　<color?>持续时间：</color>10秒<br><color?>发动条件：</color><color #FF7B1A>“盗龙身形”</color>效果中",314,3,0,0,339,1875,0,20,45,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,120,32,108,0,false,0,25,58,-1,7,0,0,39,21,2,false,false,0,false,false,false,true,true,true,false,false,true
73,"疾风体势","令自身移动速度提高<br>再次发动时则取消该状态　<color?>持续时间：</color>永久<br>无法与<color #FF7B1A>“金刚体势”</color><color #FF7B1A>“红莲体势”</color>同时使用<br>与<color #FF7B1A>“金刚体势”</color><color #FF7B1A>“红莲体势”</color>共享复唱时间",3102,4,0,0,397,1875,0,2,34,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,30,1,0,0,0,105,0,41,1,false,false,0,false,false,false,true,true,true,false,false,true
74,"双龙脚","对目标发动物理攻击　<color?>威力：</color>100<br><color?>侧面攻击威力：</color>150<br><color?>“魔猿身形”中追加效果：</color>令目标的打击耐性与智力降低10%<br><color?>持续时间：</color>15秒<br><color?>追加效果：</color><color #FF7B1A>盗龙身形</color>　<color?>持续时间：</color>10秒",3103,3,0,0,335,1875,0,20,50,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,0,0,0,false,0,25,58,-1,7,0,0,40,21,2,false,false,0,false,false,false,true,true,true,false,false,true
75,"精准刺","对目标发动物理攻击　<color?>威力：</color>150",510,3,0,0,343,1875,193,4,1,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,70,0,0,0,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
76,"虚枪","对目标发动物理攻击　<color?>威力：</color>120<br><color?>追加效果：</color>减速20%　<color?>持续时间：</color><if(PLYR: 73 >= 15 ) {<if(PLYR: 69 == 5 ) { 21 } else {<if(PLYR: 69 == 23 ) { 21 } else { 11 }>}>} else { 11 }>秒",507,3,0,0,344,1875,205,4,2,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,80,0,0,0,false,0,25,58,-1,7,0,0,0,48,2,false,false,0,false,false,false,true,true,true,false,false,true
77,"敏锐","一定时间内，提升自身<if(PLYR: 73 >= 21 ) {<if(PLYR: 69 == 5 ) { 81 } else {<if(PLYR: 69 == 23 ) { 81 } else { 41 }>}>} else { 41 }>%的招架发动力<br><color?>持续时间：</color>20秒",501,4,0,0,400,1875,0,4,6,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,900,7,0,0,0,0,0,46,1,false,false,0,false,false,false,true,true,true,false,false,true
78,"贯通刺","对目标发动物理攻击　<color?>威力：</color>100<br><color?>连击条件：</color>精准刺　<color?>连击中威力：</color>200",512,3,0,0,345,1875,0,4,4,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,0,0,75,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
79,"重刺","对目标发动物理攻击　<color?>威力：</color>100<br><color?>侧面攻击威力：</color>170<br><color?>追加效果：</color>攻击伤害提高15%<br><color?>持续时间：</color><if(PLYR: 73 >= 41 ) {<if(PLYR: 69 == 5 ) { 21 } else {<if(PLYR: 69 == 23 ) { 21 } else { 13 }>}>} else { 13 }>秒",511,3,0,0,346,1875,0,4,12,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,70,0,0,0,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
80,"运气","恢复自身<if(PLYR: 73 >= 37 ) {<if(PLYR: 69 == 5 ) {} else { 1 }>} else {}>点技力",502,4,0,0,401,1875,0,4,22,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,1200,9,0,0,0,0,0,46,1,false,false,0,false,false,false,true,true,true,false,false,true
81,"脉冲枪","对目标发动物理攻击　<color?>威力：</color>180",513,3,0,0,347,1875,0,4,8,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,70,0,0,0,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
82,"扫堂枪","对目标发动物理攻击　<color?>威力：</color>130<br><color?>追加效果：</color>眩晕　<color?>持续时间：</color>3秒<br><color?>※对战区域内的持续时间：</color>2秒",505,4,0,0,348,1875,0,4,10,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,300,2,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
83,"龙剑","效果时间内，自身发动的1次物理系技能必定打出暴击，并且恢复与伤害量相当的体力<br>恢复量最多不会超过最大体力的10%<br>发动范围攻击时仅对最初命中的目标生效<br><color?>持续时间：</color>10秒",504,4,0,0,402,1875,0,4,18,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,900,8,0,0,0,0,0,47,1,false,false,0,false,false,false,true,true,true,false,false,true
84,"直刺","对目标发动物理攻击　<color?>威力：</color>100<br><color?>连击条件：</color>贯通刺　<color?>连击中威力：</color>360",514,3,0,0,354,1875,0,4,26,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,0,0,78,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
85,"舍身","一定时间内，自身发动攻击造成的伤害提高<if(PLYR: 73 >= 45 ) {<if(PLYR: 69 == 5 ) { 31 } else {<if(PLYR: 69 == 23 ) { 31 } else { 11 }>}>} else { 11 }>%，自身所受伤害增加<if(PLYR: 73 >= 45 ) {<if(PLYR: 69 == 5 ) { 16 } else {<if(PLYR: 69 == 23 ) { 16 } else { 26 }>}>} else { 26 }>%<br><color?>持续时间：</color>20秒",509,4,0,0,404,1875,0,4,34,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,800,6,0,0,0,0,0,46,1,false,false,0,false,false,false,true,true,true,false,false,true
86,"死天枪","向目标所在方向发出直线范围攻击　<color?>威力：</color>160",506,3,0,0,349,1896,0,4,42,10,false,false,false,true,false,false,false,false,false,0,true,true,4,10,2,true,5,160,0,0,0,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
87,"开膛枪","对目标发动物理攻击　<color?>威力：</color>100<br><color?>连击条件：</color>脉冲枪　<color?>连击中威力：</color>220<br><color?>连击成功：</color>令目标的突刺耐性降低10%<br><color?>持续时间：</color><if(PLYR: 73 >= 49 ) {<if(PLYR: 69 == 5 ) { 31 } else {<if(PLYR: 69 == 23 ) { 31 } else { 21 }>}>} else { 21 }>秒",517,3,0,0,355,1875,0,4,38,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,0,0,81,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
88,"樱花怒放","对目标发动物理攻击　<color?>威力：</color>100<br><color?>背面攻击威力：</color>150<br><color?>连击条件：</color>开膛枪<br><color?>连击中威力：</color>200<br><color?>连击中背面攻击威力：</color>250<br><color?>连击成功：</color>持续伤害<br><color?>威力：</color>35　<color?>持续时间：</color>30秒",508,3,0,0,350,1875,0,4,50,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,0,0,87,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
89,"荆棘环刺","对自身周围的敌人发动范围物理攻击　<color?>威力：</color>100<br><color?>连击条件：</color>重刺　<color?>连击中威力：</color>150",3304,3,0,0,351,1897,0,4,46,0,true,false,false,false,false,false,false,false,false,0,true,true,2,5,0,true,5,120,0,0,79,false,0,25,58,-1,7,0,0,0,47,2,false,false,0,false,false,false,true,true,true,false,false,true
90,"贯穿尖","对目标发动远程物理攻击　<color?>威力：</color>120",515,3,0,0,352,1875,0,4,15,15,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,130,0,0,0,false,0,25,58,-1,7,0,0,66,47,2,false,false,0,false,false,false,true,true,true,false,false,true
91,"二重刺","对目标发动物理攻击　<color?>威力：</color>170<br><color?>追加效果：</color>持续伤害　<color?>威力：</color>30　<color?>持续时间：</color>18秒",516,3,0,0,353,1875,0,4,30,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,90,0,0,0,false,0,25,58,-1,7,0,0,67,47,2,false,false,0,false,false,false,true,true,true,false,false,true
92,"跳跃","跳起接近目标并发动物理攻击　<color?>威力：</color>200<br>攻击之后回到原位<br>止步状态下无法发动",3301,4,0,0,403,1875,0,22,30,20,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,300,3,-1,7,0,0,46,23,2,false,true,0,false,false,true,true,true,true,false,false,true
93,"龙枪","效果时间内，自身发动的1次“跳跃”或“破碎冲”的伤害提高50%<br><color?>持续时间：</color>10秒",503,4,0,0,405,1875,0,22,45,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,600,4,0,0,0,0,49,23,1,false,false,0,false,false,false,true,true,true,false,false,true
94,"回避跳跃","向身后跳出15米距离<br><color?>追加效果：</color>自身仇恨减半<br>加重和止步状态下会同时解除该状态",3302,4,0,0,406,1875,0,22,35,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,1800,11,0,0,0,0,47,23,1,false,false,0,false,false,true,true,true,true,false,false,true
95,"破碎冲","跳起接近目标并发动物理攻击　<color?>威力：</color>170<br><color?>追加效果：</color>眩晕　<color?>持续时间：</color>2秒<br>止步状态下无法发动",3305,4,0,0,407,1875,0,22,40,20,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,600,5,-1,7,0,0,48,23,2,false,true,0,false,false,true,true,true,true,false,false,true
96,"龙炎冲","跳起接近目标并发动火属性范围攻击　<color?>威力：</color>250<br>止步状态下无法发动",3303,4,0,0,408,1875,0,22,50,20,false,false,false,true,false,false,false,false,false,0,true,true,2,5,0,true,0,0,0,0,0,true,0,1200,10,-1,1,0,0,50,23,2,false,true,0,false,false,true,true,true,true,false,false,true
