Index,0 [BOOL] [0x9],1 [BOOL] [0xA],2 [BOOL] [0xB],3 [BOOL] [0xC],4 [BOOL] [0xD],5 [BOOL] [0xE],6 [BOOL] [0xF],7 [BOOL] [0x10],8 [UBYTE] [0x6],9 [UINT] [0x0],10 [UBYTE] [0x7],11 [USHORT] [0x4],12 [BBOOL] [0x11],13 [BBOOL] [0x11],14 [BBOOL] [0x11],15 [UBYTE] [0x8],16 [BBOOL] [0x11]
2000382,false,false,false,false,false,false,false,false,3,0,7,1852,true,false,true,0,false
2000384,false,false,false,false,false,false,false,false,1,983156,7,0,true,false,true,0,false
2000385,false,false,false,false,false,false,false,false,1,983157,7,0,true,false,true,0,false
2000386,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000387,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000388,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000389,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000390,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000391,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000392,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000393,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000394,false,false,false,false,false,false,false,false,3,0,7,1625,true,false,true,0,false
2000395,false,false,false,false,false,false,false,false,3,0,7,1625,true,false,true,0,false
2000396,false,false,false,false,false,false,false,false,3,0,7,1625,true,false,true,0,false
2000397,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000398,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000399,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000400,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000401,false,false,false,false,false,false,false,false,3,720906,0,0,true,false,true,0,false
2000402,false,false,false,false,false,false,false,false,3,720935,0,0,true,false,true,0,false
2000403,false,false,false,false,false,false,false,false,3,720906,0,0,true,false,true,0,false
2000404,false,false,false,false,false,false,false,false,2,0,0,1798,false,false,true,0,false
2000405,false,false,false,false,false,false,false,false,1,983107,0,0,true,false,true,0,false
2000406,false,false,false,false,false,false,false,false,1,983108,0,0,true,false,true,0,false
2000407,false,false,false,false,false,false,false,false,1,983109,0,0,true,false,true,0,false
2000408,false,false,false,false,false,false,false,false,1,983110,0,0,true,false,true,0,false
2000409,false,false,false,false,false,false,false,false,1,0,7,1845,false,false,true,0,false
2000410,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000411,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000412,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000413,false,false,false,false,false,false,false,false,1,0,7,0,true,false,true,0,false
2000414,false,false,false,false,false,false,false,false,1,983231,0,3237,true,false,true,0,false
2000415,false,false,false,false,false,false,false,false,1,983232,0,0,true,false,true,0,false
2000416,false,false,false,false,false,false,false,false,1,983233,0,0,true,false,true,0,false
2000417,false,false,false,false,false,false,false,false,1,983234,0,0,true,false,true,0,false
2000418,false,false,false,false,false,false,false,false,1,983235,0,0,true,false,true,0,false
2000419,false,false,false,false,false,false,false,false,1,983236,0,4175,true,false,true,0,false
2000420,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000421,false,false,false,false,false,false,false,false,1,983237,0,4175,true,false,true,0,false
2000422,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000423,false,false,false,false,false,false,false,false,1,983238,0,4175,true,false,true,0,false
2000424,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000425,false,false,false,false,false,false,false,false,1,983239,0,4175,true,false,true,0,false
2000426,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000427,false,false,false,false,false,false,false,false,1,983240,0,4175,true,false,true,0,false
2000428,false,false,false,false,false,false,false,false,1,983241,0,4175,true,false,true,0,false
2000429,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000430,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000431,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000432,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000433,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000434,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000435,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000436,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000437,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000438,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000439,false,false,false,false,false,false,false,false,3,720906,0,0,true,false,true,0,false
2000440,false,false,false,false,false,false,false,false,3,720935,0,0,true,false,true,0,false
2000441,false,false,false,false,false,false,false,false,3,720906,0,0,true,false,true,0,false
2000442,false,false,false,false,false,false,false,false,3,720935,0,0,true,false,true,0,false
2000443,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000444,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000445,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000446,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000447,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000448,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000449,false,false,false,false,false,false,false,false,3,66002,7,2075,true,false,true,0,false
2000450,false,false,false,false,false,false,false,false,3,66014,7,1625,true,false,true,0,false
2000451,false,false,false,false,false,false,false,false,3,66002,7,2702,true,false,true,0,false
2000452,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000453,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000454,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000455,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000456,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000457,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000458,false,false,false,false,false,false,false,false,1,983243,0,1623,true,false,true,0,false
2000459,false,false,false,false,false,false,false,false,1,0,7,0,true,false,true,0,false
2000460,false,false,false,false,false,false,false,false,1,983250,0,0,true,false,true,0,false
2000461,false,false,false,false,false,false,false,false,1,983251,0,0,true,false,true,0,false
2000462,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000463,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000464,false,false,false,false,false,false,false,false,1,983252,0,0,true,false,true,0,false
2000465,false,false,false,false,false,false,false,false,1,983253,0,0,true,false,true,0,false
2000466,false,false,false,false,false,false,false,false,1,983254,0,0,true,false,true,0,false
2000467,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000468,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000469,false,false,false,false,false,false,false,false,1,983255,0,0,true,false,true,0,false
2000470,false,false,false,false,false,false,false,false,3,720995,0,0,true,false,true,0,false
2000471,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000472,false,false,false,false,false,false,false,false,1,0,0,1767,false,false,true,0,false
2000473,false,false,false,false,false,false,false,false,1,0,0,1623,true,false,true,0,false
2000474,false,false,false,false,false,false,false,false,1,983244,0,1623,true,false,true,0,false
2000475,false,false,false,false,false,false,false,false,1,0,0,1623,true,false,true,0,false
2000476,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000477,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000478,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000479,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000480,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000481,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000482,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000483,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000484,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000485,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000486,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000487,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000488,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000489,false,false,false,false,false,false,false,false,3,0,0,1624,true,false,true,0,false
2000490,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000491,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000492,false,false,false,false,false,false,false,false,3,0,7,0,true,false,true,0,false
2000493,false,false,false,false,false,false,false,false,1,983045,0,0,true,false,true,0,false
2000494,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000495,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000496,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000497,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000498,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000499,false,false,false,false,false,false,false,false,1,0,0,0,false,false,true,0,false
2000500,false,false,false,false,false,false,false,false,1,983245,0,0,true,false,true,0,false
2000501,false,false,false,false,false,false,false,false,1,983246,0,0,true,false,true,0,false
2000502,false,false,false,false,false,false,false,false,1,983247,0,0,false,false,true,0,false
2000503,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000504,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000505,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000506,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000507,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000508,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000509,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000510,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000511,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000512,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000513,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000514,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000515,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000516,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000517,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000518,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000519,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000520,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000521,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000522,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
2000523,false,false,false,false,false,false,false,false,1,0,7,0,false,false,true,0,false
