Index,0 [UBYTE] [0x3C],1 [INT] [0x20],2 [UBYTE] [0x3D],3 [UBYTE] [0x3E],4 [UINT] [0x18],5 [USHORT] [0x34],6 [USHORT] [0x36],7 [USHORT] [0x38],8 [USHORT] [0x3A],9 [INT] [0x24],10 [INT] [0x28],11 [INT] [0x2C],12 [INT] [0x30],13 [UINT] [0x1C],14 [UBYTE] [0x3F],15 [UBYTE] [0x40],16 [UBYTE] [0x41],17 [BOOL] [0x42],18 [STRING] [0x0],19 [STRING] [0x4],20 [STRING] [0x8],21 [STRING] [0xC],22 [STRING] [0x10],23 [STRING] [0x14]
616,1,4322736,47,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"幽谷药师——黎明药达奇希奥","精炼妖精们正在准备迎接达奇希奥的宴会，达奇希奥是妖精族中知名的药剂专家，他这次出现一定是为了使用乳根来制作秘药，这种做法会惹怒森林的元灵，一定要想办法阻止他们！","","","",""
617,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
618,1,4309384,49,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"美梦","精炼妖精族们为了提高乳根制品的效果想要在配方中加入“蟾蜍油”，并因此养殖了大量的梦蟾蜍。不能让他们继续做出这种违背森林元灵意志的行为了，请立刻消灭所有梦蟾蜍！","","","",""
619,1,4322740,47,52,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"幽谷卫士——柳叶刀伏尔奇希亚","绰号“柳叶刀”的伏尔奇希亚是妖精领的卫士长，每天都会在领地内四处巡逻。现在他已经来到了这片地区附近，是打倒他的大好机会！","","","",""
620,1,4322738,49,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"以毒制毒","有情报说精炼妖精们为了制造毒药而培养了大量的毒蘑菇。这些妖精总是在想方设法地做出冒犯森林元灵的举动，一定要尽快消灭毒药的原料！","","","",""
621,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
622,1,4309398,49,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"精炼抚养人——疾走风普尔希奥","普尔希奥的主要职责是将刚出生的妖精幼体精炼化，并逐渐培养成新的战士。这种对下一代洗脑的行为必须加以制止！","","","",""
623,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
624,1,4309417,33,38,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"液化现象","蔓根沼地区的属性之力发生了混乱，导致很多水元精凭空出现，极大地影响了这里的生态平衡。请速将这些水元精消灭！","","","",""
625,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
626,1,4328342,30,35,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"臭乌龟！","恶徒团伙寄生蜂团想要捕捉一定数量的精金龟以补充自己的战力，无论是从治安还是生态角度来说都不能放任他们的行动不管，迅速打倒那些追赶精金龟的寄生蜂团团员！","","","",""
627,1,4309426,31,36,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"臭气熏天","无论是从嘴里还是其他地方，魔界花排出的东西都少不了熏天的恶臭，现在蔓根沼的污染情况因为这些排泄物而变得越来越严重，一定要对污染源加以强效的治理！","","","",""
628,1,4328455,46,51,0,0,0,0,0,60722,60502,0,0,0,33,34,35,true,"最后的斗猪王——派亚","派亚曾经作为斗猪在一位妖精族长手下训练，可是在几场战斗之后，这头猛兽却将有着养育之恩的族长咬死了。现在这头原斗猪冠军正在森林中游荡，必须尽快排除！","","","",""
629,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
630,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
631,1,4309449,37,42,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"迎战采伐部队","神勇队发现有鸟人族采伐部队正在入侵黑衣森林，这群被元灵放逐的蛮族至今仍在觊觎森林的宝贵财富，一定要将它们赶走！","","","",""
632,1,4309456,48,53,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"遗迹的亡灵骑士——代达罗斯","遗迹地区出现了一位神秘的亡灵骑士，使得黑衣森林的防卫不得不提高一级，一定要尽早让这徘徊的亡灵得到解脱！","","","",""
633,1,4328466,47,52,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"鸟人军采伐所强攻战","神勇队正在征集志愿者加入讨伐鸟人军采伐所的队伍，我们需要破坏他们那些装甲气球的动力源“起风珠”，并且打倒所有的护卫！","","","",""
634,1,4309469,37,42,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"愤怒的守护者——大橡树精","森林终于对违法采伐者忍无可忍了，大橡树精现在变得异常狂暴，原本是森林的守护者，现在却对所有接近的人都发起疯狂的攻击，快让它平息下来吧！","","","",""
635,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
636,1,4317670,49,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"","北ザナラーンにてダハーカが急増したのは<br>大型の牝種が原因であると判明した<br>すべての元凶、ラクモンを倒せ","","","",""
637,1,4317677,49,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"灼热贵族——爆弹男爵","青磷水能够增加燃烧的效率，对气体生物爆弹怪一族来说是绝佳的美食。爆弹男爵正是因为长期饮用青磷水而从一个普通的爆弹怪成长为强大的个体，一定要在它继续成长之前尽快消灭！","","","",""
638,1,4317682,49,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"渴求","渴求青磷水的矿妖虫成群结队地向青磷精炼所冲来了，不能让它们破坏了重要的科研基地，一定要阻止矿妖虫的进军！","","","",""
639,1,4317690,49,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"监视者之影","东侧监视塔的恒辉队驻兵发现了妖异集体异动的情况，这些妖异历来都是艾欧泽亚的威胁，为了保护北萨纳兰，一定要尽快将其消灭！","","","",""
640,1,4317699,45,50,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"","ラウバーン緩衝地に妖異ダハーカが<br>群れを成しているとの報告があった<br>青燐精製所の安全のため、ダハーカを倒せ","","","",""
641,1,4317702,49,54,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,"矿虫陷阱","青磷水是矿妖虫最喜欢的食物之一，它们经常成群结队地埋伏在运输路线上伺机袭击运输队伍。为了保障运输路线的安全，请尽快消灭那些矿妖虫！","","","",""
642,3,4322755,49,54,0,0,0,0,0,60725,60505,0,4322756,4322756,33,34,35,true,"青磷大路","一位慎重的商人准备前往青磷精炼所进行商贸会谈，可是他在乌尔达哈雇来的保镖却在还剩下不远的地方坐地起价拒绝继续护送，请去护送他走完最后的一点行程吧！","","","",""
643,1,4317813,49,54,0,0,0,0,0,60721,60501,0,4317815,0,33,34,35,true,"救世神的活祭：诱拐之章","邪教集团“最后之民”将一名农家少女强行拐走了，少女的父亲艾迪生如今痛苦万分。这些执迷不悟的教徒即使在卫月坠落之后仍然坚守他们的那些虚假信仰，必须让他们清醒清醒！","","","",""
644,1,4317813,49,54,0,0,0,0,0,60721,60501,0,4317831,0,33,34,35,true,"救世神的活祭：埋伏之章","看起来艾迪生所说的女儿被拐走的故事是一个陷阱，一切都是为了引诱他人进入他们的圈套，束手就擒的话会被这些邪教信徒当成活祭，绝对不要手软！","","","",""
645,1,4317813,49,54,0,0,0,0,0,60722,60502,115,0,0,37,34,35,true,"救世神的活祭：诛杀之章","诱骗冒险者的计划失败，艾迪生父女也露出了他们的本性，这种时候已经无法依靠对话解决问题了，讲理只能在拳头之后！","","","",""
646,1,4317813,49,54,0,226,0,0,0,60722,60502,36,0,0,37,38,35,true,"救世神的活祭：妖异之章","密尔布的失败已成定局，可是她却将自己作为祭品献给了异界的妖异，令梦魔凭依到了自己的肉体上，现在除了将妖异消灭已经没有其他办法了！","","","",""
647,1,4323758,49,54,0,222,0,0,0,60722,60502,36,0,0,37,38,35,true,"狂暴巨兽——强化奇美拉","强化奇美拉诞生自一个疯狂炼金术士的禁术，这种打破自然法则的生命形式绝对不会被十二神所允许，一定要尽快将其消灭！","","","",""
648,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
649,1,4176089,12,17,0,0,0,0,0,60721,60501,0,0,0,33,105,35,true,"水生动物的领域","巨型陆蟹一进入产卵期便会变得非常具有威胁性，令周边地区都不得安宁，为了解除这种威胁，一定要尽快削减产卵巨型陆蟹的数量。","","","",""
650,1,4126638,12,17,0,0,0,0,0,60722,60502,115,0,0,33,105,35,true,"饕餮怪鸟——暴食格特鲁德","暴食格特鲁德原本只是一只平凡的渡渡鸟，可是后来被牧童抛弃了，结果变成了一只野生的怪鸟。现在它对居民的威胁很大，请尽快进行讨伐！","","","",""
651,1,4374943,26,31,0,0,0,0,0,60722,60502,115,0,0,104,105,106,true,"雷光降世：巨兽迎击战","一只前所未见的魔物突然出现在附近，这是一种完全陌生的魔物，我们暂时还不清楚如何应对，请协助神秘的女骑士雷光去打倒这只未知的巨兽！","","","",""
652,1,4387971,26,31,0,0,0,0,0,60722,60502,115,0,0,104,105,106,true,"雷光降世：巨兽迎击战","一只前所未见的魔物突然出现在附近，这是一种完全陌生的魔物，我们暂时还不清楚如何应对，请协助神秘的女骑士雷光去打倒这只未知的巨兽！","","","",""
653,4,4378219,38,43,0,0,0,0,0,60722,60502,163,0,0,104,105,106,true,"雷光降世：机兽讨伐战","一台型号陌生的机械突然失控了，虽然看起来与魔导装甲很像，可是这台机械不在我们的任何资料库内，我们暂时还不清楚如何应对，请协助神秘的女骑士雷光去打倒这台恐慌装甲！","","","",""
654,4,4387303,38,43,0,0,0,0,0,60722,60502,163,0,0,104,105,106,true,"雷光降世：机兽讨伐战","一台型号陌生的机械突然失控了，虽然看起来与魔导装甲很像，可是这台机械不在我们的任何资料库内，我们暂时还不清楚如何应对，请协助神秘的女骑士去打倒这台恐慌装甲！","","","",""
655,1,4378050,45,50,0,0,0,0,0,60721,60501,163,0,0,104,105,106,true,"雷光降世：阿努比斯歼灭战","混沌之力正在侵蚀艾欧泽亚，我们一定要想办法阻止混乱的力量继续蔓延，请协助异邦的女骑士雷光去打倒阿努比斯！","","","",""
656,1,4388466,45,50,0,0,0,0,0,60721,60501,163,0,0,104,105,106,true,"雷光降世：阿努比斯歼灭战","混沌之力正在侵蚀艾欧泽亚，我们一定要想办法阻止混乱的力量继续蔓延，请协助异邦的女骑士雷光去打倒阿努比斯！","","","",""
657,4,4378050,45,50,0,0,0,0,0,60722,60502,164,0,0,104,105,106,true,"雷光降世：尸龙歼殛战","混沌之力正在侵蚀艾欧泽亚，我们一定要想办法阻止混乱的力量继续蔓延，请协助异邦的女骑士雷光去打倒混沌尸龙！","","","",""
658,4,4388466,45,50,0,0,0,0,0,60722,60502,164,0,0,104,105,106,true,"雷光降世：尸龙歼殛战","混沌之力正在侵蚀艾欧泽亚，我们一定要想办法阻止混乱的力量继续蔓延，请协助异邦的女骑士雷光去打倒混沌尸龙！","","","",""
659,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
660,1,4505554,7,12,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
661,1,4505554,7,12,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——石砖像兵","石砖像兵　出现了！<br>团结一心　消灭魔物！","","","",""
662,1,0,29,34,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
663,1,0,29,34,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——石砖像兵","石砖像兵　出现了！<br>团结一心　消灭魔物！","","","",""
664,1,0,29,34,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
665,1,0,29,34,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——金砖像兵","石砖像兵　出现了！<br>金砖像兵　出现了！<br>奋勇作战　消灭魔物！","","","",""
666,1,4509087,7,12,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
667,1,4509087,7,12,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——石砖像兵","石砖像兵　出现了！<br>团结一心　消灭魔物！","","","",""
668,1,4305992,30,35,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
669,1,4305992,30,35,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——石砖像兵","石砖像兵　出现了！<br>团结一心　消灭魔物！","","","",""
670,1,4305992,30,35,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
671,1,4305992,30,35,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——金砖像兵","石砖像兵　出现了！<br>金砖像兵　出现了！<br>奋勇作战　消灭魔物！","","","",""
672,1,4544306,7,12,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
673,1,4544306,7,12,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——石砖像兵","石砖像兵　出现了！<br>团结一心　消灭魔物！","","","",""
674,1,4510404,28,33,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
675,1,4510404,28,33,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——石砖像兵","石砖像兵　出现了！<br>团结一心　消灭魔物！","","","",""
676,1,4510404,28,33,0,0,0,0,0,60721,60501,68,0,0,134,135,136,true,"不可思议的魔物——巨砖像兵","巨砖像兵　出现了！<br>珍稀生命　消灭魔物！","","","",""
677,1,4510404,28,33,0,0,0,0,0,60722,60502,171,0,0,157,158,136,true,"不可思议的魔物——金砖像兵","石砖像兵　出现了！<br>金砖像兵　出现了！<br>奋勇作战　消灭魔物！","","","",""
678,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
679,1,4105481,11,16,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"黑色恶魔：实验结果","魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！","","","",""
680,1,4105481,11,16,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,"黑色恶魔：无敌淑女","一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？","","","",""
681,1,3922888,33,38,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"黑色恶魔：实验结果","魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！","","","",""
682,1,3922888,33,38,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,"黑色恶魔：无敌淑女","一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？","","","",""
683,1,4103575,10,15,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"黑色恶魔：实验结果","魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！","","","",""
684,1,4103575,10,15,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,"黑色恶魔：无敌淑女","一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？","","","",""
685,1,4108107,31,36,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"黑色恶魔：实验结果","魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！","","","",""
686,1,4108107,31,36,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,"黑色恶魔：无敌淑女","一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？","","","",""
687,1,4176089,12,17,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"黑色恶魔：实验结果","魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！","","","",""
688,1,4176089,12,17,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,"黑色恶魔：无敌淑女","一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？","","","",""
689,1,4516038,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"黑色恶魔：实验结果","魔石精们受到了奇怪的魔法影响获得了异常的力量。看上去好像是什么人正在做魔法的实验。不过现在最重要的，是要先将这些魔石精都控制住！","","","",""
690,1,4516038,32,37,0,0,0,0,0,60722,60502,177,0,0,129,130,131,true,"黑色恶魔：无敌淑女","一位神秘人物穿越了次元来到了艾欧泽亚的大地，冒险者们能够阻止黑色恶魔的怒火吗？","","","",""
691,1,4507107,42,47,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"高机动型试验机——原型装甲","加雷马帝国军正在开发一种新型魔导装甲，现在原型机已经进入到黑衣森林开始进行野外试验了。一定要尽快将这种新装甲破坏掉！","","","",""
692,1,4507193,49,54,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,"狂乱的斗猪——卡夫拉","一头名叫卡夫拉的斗猪突然变得狂暴起来，即使它的主人也无法制服它。这样下去会对黑衣森林造成严重的破坏，我们一定要给它点教训！","","","",""
693,4,4325162,5,10,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
694,4,4325183,13,18,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
695,4,4325194,5,10,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
696,4,4325207,15,20,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
697,4,4325219,11,16,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
698,4,4325231,6,11,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
699,4,4285072,47,52,0,0,12,0,0,60724,60504,115,0,0,123,124,125,true,"星芒节：魔法雪人","一群喜欢捣蛋的小魔精想要毁掉今年的星芒节，它们正在对节日的雪人发动攻击，一定要保护好重要的雪人！","","雪人","",""
700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","","","","",""
701,5,4627586,32,50,0,0,0,0,0,60721,60501,0,0,0,123,124,125,true,"狂乱的彩蛋狩猎","最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！","","","",""
702,1,4627603,41,46,0,0,0,0,0,60722,60502,115,0,0,123,124,125,true,"彩蛋贤者——小丑魔蛋精","盗取彩蛋集团的首领出现了，这只魔石精想要凭借彩蛋的力量成为伟大的贤者，先不说这个想法能否成真，对于犯下盗窃罪行的家伙不能轻饶！","","","",""
703,5,4627606,23,50,0,0,0,0,0,60721,60501,0,0,0,123,124,125,true,"狂乱的彩蛋狩猎","最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！","","","",""
704,5,4627410,23,50,0,0,0,0,0,60721,60501,0,0,0,123,124,125,true,"狂乱的彩蛋狩猎","最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！","","","",""
705,1,4627371,44,49,0,0,0,0,0,60722,60502,115,0,0,123,124,125,true,"彩蛋贤者——小丑魔蛋精","盗取彩蛋集团的首领出现了，这只魔石精想要凭借彩蛋的力量成为伟大的贤者，先不说这个想法能否成真，对于犯下盗窃罪行的家伙不能轻饶！","","","",""
706,5,4627400,31,50,0,0,0,0,0,60721,60501,0,0,0,123,124,125,true,"狂乱的彩蛋狩猎","最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！","","","",""
707,5,4627609,14,50,0,0,0,0,0,60721,60501,0,0,0,123,124,125,true,"狂乱的彩蛋狩猎","最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！","","","",""
708,5,4627615,34,50,0,0,0,0,0,60721,60501,0,0,0,123,124,125,true,"狂乱的彩蛋狩猎","最近有个魔石精集团专门偷取节日用的彩蛋，不能让这些盗贼逍遥法外，一定要让他们得到应有的惩罚！","","","",""
709,1,4627623,46,51,0,0,0,0,0,60722,60502,115,0,0,123,124,125,true,"彩蛋贤者——小丑魔蛋精","盗取彩蛋集团的首领出现了，这只魔石精想要凭借彩蛋的力量成为伟大的贤者，先不说这个想法能否成真，对于犯下盗窃罪行的家伙不能轻饶！","","","",""
710,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
711,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
712,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
713,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
714,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
715,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
716,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
717,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
718,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
719,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
720,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
721,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
722,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
723,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
724,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
725,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
726,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
727,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
728,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
729,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
730,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
731,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
732,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
733,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
734,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
735,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
736,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
737,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
738,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
739,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
740,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
741,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
742,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
743,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
744,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
745,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
746,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
747,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
748,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
749,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
750,0,0,1,1,0,0,0,0,0,0,0,0,0,0,33,34,35,true,"","","","","",""
