Index,0 [UINT] [0xFC],1 [UINT] [0x100],2 [STRING] [0xF8],3 [STRING] [0x0],4 [STRING] [0x8],5 [STRING] [0x10],6 [STRING] [0x18],7 [STRING] [0x20],8 [STRING] [0x28],9 [STRING] [0x30],10 [STRING] [0x38],11 [STRING] [0x40],12 [STRING] [0x48],13 [STRING] [0x50],14 [STRING] [0x58],15 [STRING] [0x60],16 [STRING] [0x68],17 [STRING] [0x70],18 [STRING] [0x78],19 [STRING] [0x80],20 [STRING] [0x88],21 [STRING] [0x90],22 [STRING] [0x98],23 [STRING] [0xA0],24 [STRING] [0xA8],25 [STRING] [0xB0],26 [STRING] [0xB8],27 [STRING] [0xC0],28 [STRING] [0xC8],29 [STRING] [0xD0],30 [STRING] [0xD8],31 [STRING] [0xE0],32 [STRING] [0xE8],33 [UINT] [0x4],34 [UINT] [0xC],35 [UINT] [0x14],36 [UINT] [0x1C],37 [UINT] [0x24],38 [UINT] [0x2C],39 [UINT] [0x34],40 [UINT] [0x3C],41 [UINT] [0x44],42 [UINT] [0x4C],43 [UINT] [0x54],44 [UINT] [0x5C],45 [UINT] [0x64],46 [UINT] [0x6C],47 [UINT] [0x74],48 [UINT] [0x7C],49 [UINT] [0x84],50 [UINT] [0x8C],51 [UINT] [0x94],52 [UINT] [0x9C],53 [UINT] [0xA4],54 [UINT] [0xAC],55 [UINT] [0xB4],56 [UINT] [0xBC],57 [UINT] [0xC4],58 [UINT] [0xCC],59 [UINT] [0xD4],60 [UINT] [0xDC],61 [UINT] [0xE4],62 [UINT] [0xEC],63 [BBOOL] [0x104],64 [STRING] [0xF0],65 [STRING] [0xF4],66 [BBOOL] [0x104],67 [BBOOL] [0x104],68 [BBOOL] [0x104],69 [BBOOL] [0x104],70 [BBOOL] [0x104],71 [BBOOL] [0x104],72 [BBOOL] [0x104],73 [BBOOL] [0x105],74 [BBOOL] [0x105]
721159,0,0,"CmnDefWorkshopGuide_00263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721160,0,0,"RegRoc2NotoriousMonsterHintT1A_00264","MOBSHOP1","MOBSHOP2","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","",1769577,1769578,67655,67658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721161,0,0,"RegRoc2NotoriousMonsterHintF1_00265","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721162,0,0,"RegDra2NotoriousMonsterHintF1_00266","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721163,0,0,"RegDra2NotoriousMonsterHintT1_00267","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721164,0,0,"RegAbr2NotoriousMonsterHintF1_00268","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721165,0,0,"RegRoc2NotoriousMonsterHintT1B_00269","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721166,0,0,"RegRoc2NotoriousMonsterHintT1C_00270","QUEST_UNLOCK_CHECK1","QUEST_UNLOCK_CHECK2","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67658,67199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721167,0,0,"CmnDefRelicWeaponReplicaShop_00271","SHOP_0","SHOP_1","SHOP_2","SHOP_3","SHOP_4","SHOP_5","SHOP_6","SHOP_7","SHOP_8","SHOP_9","SHOP_10","RELIC_0","RELIC_1","RELIC_2","RELIC_3","RELIC_4","RELIC_5","RELIC_6","RELIC_7","RELIC_8","RELIC_9","RELIC_10","","","","","","","","",262497,262507,262499,262498,262500,262502,262501,262505,262503,262504,262506,10054,10063,10055,10056,10057,10058,10064,10059,10060,10061,10062,0,0,0,0,0,0,0,0,false,"复制黄道武器·本我","",true,false,false,false,false,false,false,false,false
721168,0,0,"RegLakCollectableSupplyFront_00272","PREQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于罗薇娜商会交易","",true,false,false,false,false,false,false,false,false
721169,0,0,"RegDra2CollectableSupplyFront_00273","PREQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于罗薇娜商会交易","",true,false,false,false,false,false,false,false,false
721170,0,0,"RegDra2CrafterGathererTradeFront_00274","PREQUEST","OPTIONQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67634,67635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于特殊商品兑换","",true,false,false,false,false,false,false,false,false
721171,0,0,"RegRoc2HouseFortempsSteward_00275","QUEST_ID_01","QUEST_ID_02","QUEST_ID_03","QUEST_ID_04","QUEST_ID_05","QUEST_ID_06","QUEST_ID_07","QUEST_ID_08","QUEST_ID_09","QUEST_ID_10","QUEST_ID_11","QUEST_ID_12","QUEST_ID_13","QUEST_ID_14","","","","","","","","","","","","","","","","",67133,67139,67172,67176,67189,67198,67205,67697,67699,67773,67776,67780,67781,67783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721172,0,0,"RegWilReduce_00276","PREQUEST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于精选","",true,false,false,false,false,false,false,false,false
721173,0,0,"RegRoc2ArcOfTheWorthy_00277","QUEST_ID_01","QUEST_ID_02","QUEST_ID_03","","","","","","","","","","","","","","","","","","","","","","","","","","","",67205,67780,67781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721174,0,0,"RegRoc2ForgottenKnight_00278","ACTION_TIMELINE_EVENT_SIGH","QUEST_ID_01","QUEST_ID_02","QUEST_ID_03","QUEST_ID_04","QUEST_ID_05","QUEST_ID_06","QUEST_ID_07","QUEST_ID_08","QUEST_ID_09","QUEST_ID_10","QUEST_ID_11","","","","","","","","","","","","","","","","","","",4229,67118,67529,67175,67205,67692,67697,67699,67772,67776,67780,67781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721175,0,0,"RegRoc2SaintReymanaudSchool_00279","EVENT_GLASS_SET","EVENT_GLASS_SET_UP","ACTION_TIMELINE_EVENT_BOW","QUEST_SEQ_3","QUEST_01","QUEST_02","QUEST_03","","","","","","","","","","","","","","","","","","","","","","","",1038,1044,957,3,67205,67689,67900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721176,0,0,"RegRoc2LightfeatherProvingGrounds_00280","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721177,0,0,"RegRoc2FalconsNest_00281","QUEST_ID_01","QUEST_ID_02","QUEST_SEQ_2","QUEST_SEQ_FINISH","","","","","","","","","","","","","","","","","","","","","","","","","","",67772,67776,2,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721178,0,0,"RegRoc2Convictory_00282","QUEST_ID_01","QUEST_ID_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67776,67783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721179,0,0,"RegDra2Tailfeather_00283","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721180,0,0,"RegDra2LothAstVath_00284","QUEST_01","QUEST_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67791,67795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721181,0,0,"RegDra2AnyxTrine_00285","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721182,0,0,"RegDra2BigwestShortstop_00286","QUEST_01","QUEST_02","QUEST_03","QUEST_04","EVENT_BOW","QUEST_05","QUEST_06","QUEST_07","QUEST_08","QUEST_09","QUEST_10","QUEST_11","QUEST_12","QUEST_13","QUEST_14","","","","","","","","","","","","","","","",67205,67626,67628,67630,957,67785,67786,67787,67788,67789,67871,67872,67873,67874,67875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721183,0,0,"RegDra2Moghome_00287","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721184,0,0,"RegDra2Asah_00288","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721185,0,0,"RegDra2Idyllshire_00289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721186,0,0,"RegDra2MatoyasCave_00290","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721187,0,0,"RegAbr2CampCloudtop_00291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721188,0,0,"RegAbr2OkZundu_00292","QUEST_01","QUEST_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67180,67705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721189,0,0,"RegAbr2Helix_00293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721190,0,0,"JobDefAst_00294","QST_JOBAST300","QST_JOBAST502","QST_JOBAST600","","","","","","","","","","","","","","","","","","","","","","","","","","","",67548,67556,67561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721191,0,0,"RegDra2TomestoneEsotericsTrade_00295","MENU_TITLE","SHOP0","SHOP1","SHOP2","SHOP3","SHOP4","SHOP5","SHOP6","SHOP7","SHOP8","SHOP9","SHOP10","SHOP11","SHOP12","","","","","","","","","","","","","","","","",373,1769574,1769575,1769576,1769593,1769594,1769595,1769596,1769597,1769598,1769599,1769600,1769601,1769602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"修复新生古典装备","",false,false,false,false,false,false,false,false,false
721192,0,0,"JobDefMch_00296","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",67232,67241,67248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721193,0,0,"CmnDefGroupPose_00297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,"","",true,true,false,false,false,false,false,false,true
721194,0,0,"RegDra2TomestoneWarTrade_00298","MENU_TITLE","SHOP0","SHOP1","SHOP2","","","","","","","","","","","","","","","","","","","","","","","","","","",373,1769572,1769592,1769573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"改良多玛风格装备","",false,false,false,false,false,false,false,false,false
721195,0,0,"RegLakUnukalhai_00299","QST_HEAVNY202","QST_HEAVNY203","QST_HEAVNY211","QST_HEAVNY221","QST_HEAVNY231","QST_HEAVNY241","","LOC_ACTOR_01","","","","","ACTION_TIMELINE_EMOTE_THINK_UPPER","ACTION_TIMELINE_EVENT_HEAD_EQUIP_OFF","","","","","","","","","","","","","","","","",67651,67652,67766,67824,67868,67930,0,1018386,0,0,0,0,766,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721196,0,0,"JobDefDrk_00300","QUEST0","QUEST1","QUEST2","","","","","","","","","","","","","","","","","","","","","","","","","","","",67590,67595,67600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721197,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721198,0,0,"RegDra2TomestoneWeaponTradeExplain_00302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"进行谈话","",false,false,false,false,false,false,false,false,false
721199,0,0,"CmnDefAethercurrentSonarRepossess_00303","PREQUEST","COMPASS_REWARD","COMPASS_ITEM","LOGMSG_GET","","","","","","","","","","","","","","","","","","","","","","","","","","",67133,282,2001886,2031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"关于风脉仪","",true,false,false,false,false,false,false,false,false
721200,0,0,"CmnDefIdleCamera_00304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,true,"","",true,true,true,false,false,false,false,false,true
721201,0,0,"FesSum2015_00305","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721202,0,0,"CmnGscVirMinionRankingBoard_00306","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721203,0,0,"FesHlw2015_00307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721204,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721205,0,0,"FesChn2016_00309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721206,0,0,"CmnDefWeatherForeCastInTerritory_00310","ENPC_01","ENPC_02","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1016259,1019642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"●ここの天気は？","",false,false,false,false,false,false,false,false,false
721207,0,0,"RegRoc2SkyIslandEntrance_00311","QUEST_PREV","QUEST_INTRO","ITEM_TICKET","","","","","","","","","","","","","","","","","","","","","","","","","","","",67205,67752,13358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721208,0,0,"RegRoc2SkyIslandShop_00312","QUEST_PREV","QUEST_INTRO","ITEM_TICKET","PRICE_TICKET","LOGMSG_NPCSHOP_ERROR_INVENTORY_FULL","LOGMSG_NPCSHOP_ERROR_INVALID_GIL","LOGMSG_NPCSHOP_LOG_BUY","","","","","","","","","","","","","","","","","","","","","","","",67205,67752,13358,700,1681,1682,6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721209,0,0,"FesXms2015_00313","QUEST_FesXms101","CUSTOM_TALK_ENPC_LIMSA","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67760,1016454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721210,0,0,"FesNyr2016_00314","ENPC0","ENPC1","ENPC2","QUEST0","","","","","","","","","","","","","","","","","","","","","","","","","","",1016394,1016395,1016396,67753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721211,0,0,"FesVlt2016_00315","ENPC0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1016444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721212,0,0,"RegAbr2OkGunduNakki_00316","QST_BANVAN_001","QST_BANVAN_004","QST_BANVAN_007","ACTION_TIMELINE_EVENT_GREETING_RESPECT","ACTION_TIMELINE_EVENT_NO_STRONG","ACTION_TIMELINE_EVENT_COMFORTABLE","ACTION_TIMELINE_EVENT_EVENT_DISAPPOINT","ACTION_TIMELINE_EVENT_EVENT_JOY","QST_BANALL_130","QST_BANALL_140","EVENT_ACTION_ZANNEN","","","","","","","","","","","","","","","","","","","",67700,67703,67706,1020,4236,1023,1024,953,67920,67921,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",true,false,false,false,false,false,false,false,false
721213,0,0,"RegAbr2SkyIslandExchangeShopInfo_00317","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721214,0,0,"RegAbr2SkyIslandInfo_00318","ENPC_01","ENPC_02","ENPC_03","ENPC_04","ENPC_05","ENPC_06","ENPC_07","ENPC_08","ENPC_09","ENPC_10","ENPC_11","ENPC_12","ENPC_13","ENPC_14","ENPC_15","ACTION_TIMELINE_EVENT_ARMS","","","","","","","","","","","","","","",1016266,1016267,1016268,1016269,1016480,1016481,1016482,1016483,1016484,1016485,1016486,1016487,1016488,1016489,1016490,1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721215,0,0,"FesPdy2016Share_00319","LOC_PUB_ENPC_BUTLER","LOC_PUB_ENPC_PRINCESS_01_LV01","LOC_PUB_ENPC_PRINCESS_02_LV01","LOC_PUB_ENPC_PRINCESS_03_LV01","LOC_PUB_ENPC_PRINCESS_01_LV02","LOC_PUB_ENPC_PRINCESS_02_LV02","LOC_PUB_ENPC_PRINCESS_03_LV02","LOC_PUB_ENPC_PRINCESS_01_LV03","LOC_PUB_ENPC_PRINCESS_02_LV03","LOC_PUB_ENPC_PRINCESS_03_LV03","LOC_QUEST_01","LOC_QUEST_02","LOC_QUEST_03","LOC_CANCEL_ACT_01","LOC_CANCEL_ACT_02","LOC_CANCEL_ACT_03","LOC_CANCEL_ACT_04","LOC_CANCEL_ACT_05","LOC_CANCEL_ACT_06","LOC_CANCEL_ACT_07","LOC_CANCEL_ACT_08","LOC_CANCEL_ACT_09","LOC_CANCEL_ACT_10","","","","","","","",1016356,1016358,1016359,1016360,1016414,1016415,1016416,1016417,1016418,1016419,67757,67758,67759,738,722,724,708,692,695,694,700,693,736,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721216,0,0,"CmnDefSkyIslandAetherialExchangeShop_00320","REWARD_SKYISLAND_FCIN","REWARD_SKYISLAND_NORMALIN","ENPC1","ENPC2","ENPC3","ENPC4","REWARD_SKYISLAND2_IN","SHOP_DISPOSAL","","","","","","","","","","","","","","","","","","","","","","",284,285,1016260,1016495,1016497,1016499,336,3473409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721217,0,0,"CmnDefSkyIslandTokenExchangeShop_00321","REWARD_SKYISLAND_FCIN","REWARD_SKYISLAND_NORMALIN","ENPC1","ENPC2","ENPC3","ENPC4","SHOP_BATTLE","SHOP_GATHERING","SHOP_GATHERING2","SHOP_BATTLE2","SHOP_COMMON","REWARD_SKYISLAND2_IN","SHOP_SPOIL","","","","","","","","","","","","","","","","","",284,285,1016261,1016496,1016498,1016500,1769622,1769623,1769624,1769640,1769641,336,1769748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721218,0,0,"RegAbrArdashirNote_00322","QUEST_JOBREL103","QUEST_JOBREL200","QUEST_JOBREL300","QUEST_JOBREL400","QUEST_JOBREL510","QUEST_JOBREL521","","","","","","","","","","","","","","","","","","","","","","","","",67750,67820,67864,67915,67934,67940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721219,0,0,"FesPdy2016Recollection_00323","LOC_QUEST_01","LOC_QUEST_02","LOC_ENPC_PRINCESS_01_Lv01","LOC_ENPC_PRINCESS_02_Lv01","LOC_ENPC_PRINCESS_03_Lv01","LOC_ENPC_PRINCESS_01_Lv02","LOC_ENPC_PRINCESS_02_Lv02","LOC_ENPC_PRINCESS_03_Lv02","LOC_ENPC_PRINCESS_01_Lv03","LOC_ENPC_PRINCESS_02_Lv03","LOC_ENPC_PRINCESS_03_Lv03","LOC_BGM_01","LOC_MARKER_01","LOC_ACTION_TIMELINE_FACIAL_01","LOC_ACTION_TIME_UDEKUMI_01","","","","","","","","","","","","","","","",67757,67758,1016420,1016421,1016422,1016423,1016424,1016425,1016426,1016427,1016428,196,6148592,608,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721220,0,0,"CmnDef2AnimaWeapon010Trade_00324","LCUT_ACTION4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721221,0,0,"ComArmGcArmyEnterLobby_00325","GC_LOWEST_OFFICER_RANK","EOBJ_1","POP_RANGE_1","EOBJ_2","POP_RANGE_2","EOBJ_3","POP_RANGE_3","QUEST_ENTER_GRD","QUEST_ENTER_LIM","QUEST_ENTER_ULD","GC_MAELSTROM","GC_ORDER_OF_TWIN_ADDER","GC_IMMORTAL_FLAMES","","","","","","","","","","","","","","","","","",9,2006962,6215528,2007527,6514997,2007529,6515000,67925,67926,67927,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",true,false,false,true,false,false,false,false,false
721222,0,0,"FesEst2016_00326","ENPC0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1016899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721223,71321,71121,"CmnDefBeginnerGuide_00327","REWARD_TUTORIAL_CONTENT","ADDON_BECOME_MENTOR_CONFIRM","ADDON_BECOME_MENTOR_CHECKBOX","ADDON_RESIGN_MENTOR_CONFIRM","ADDON_RESIGN_MENTOR_CHECKBOX","SCREEN_IMAGE_BECOME_MENTOR","SCREEN_IMAGE_UNLOCK_TUTORIAL_CONTENT","ENPC_BEGINNER_GUIDE_MASTER","HOWTO_MENTOR","","","","","","","","","","","","","","","","","","","","","",247,10180,10181,10182,10183,380,381,1017058,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","冒险者指导教官",false,false,false,false,true,false,false,false,false
721224,0,0,"RegLakWarringTriadNote_00328","QST_HEAVNY211","QST_HEAVNY221","QST_HEAVNY231","QST_HEAVNY241","","","","","","","","","","","","","","","","","","","","","","","","","","",67766,67824,67868,67930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721225,0,0,"FesGsc2016Share_00329","LOC_QUEST_CHECK_01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
721226,0,0,"HouFurOrchestrion_00330","HOWTO_ORCHESTRION","REWARD_ORCHESTRION_MAINCOMMAND","","","","","","","","","","","","","","","","","","","","","","","","","","","","",229,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,"","",false,false,false,false,false,false,false,false,false
